datetime,open,close,high,low,volume,float,StockSymbol
2000-07-28,100.0,100.0,100.0,100.0,4200,70400000,VNINDEX
2000-07-31,101.55000305175781,101.55000305175781,101.55000305175781,101.55000305175781,10300,176890000,VNINDEX
2000-08-02,103.37999725341797,103.37999725341797,103.37999725341797,103.37999725341797,300,5160000,VNINDEX
2000-08-04,105.19999694824219,105.19999694824219,105.19999694824219,105.19999694824219,3700,62600000,VNINDEX
2000-08-07,106.91999816894531,106.91999816894531,106.91999816894531,106.91999816894531,13100,229190000,VNINDEX
2000-08-09,108.63999938964844,108.63999938964844,108.63999938964844,108.63999938964844,15900,288329984,VNINDEX
2000-08-11,110.36000061035156,110.36000061035156,110.36000061035156,110.36000061035156,13600,240280000,VNINDEX
2000-08-14,112.08000183105469,112.08000183105469,112.08000183105469,112.08000183105469,11700,212580000,VNINDEX
2000-08-16,113.80000305175781,113.80000305175781,113.80000305175781,113.80000305175781,23000,423830016,VNINDEX
2000-08-18,115.5199966430664,115.5199966430664,115.5199966430664,115.5199966430664,10300,196570000,VNINDEX
2000-08-21,117.23999786376953,117.23999786376953,117.23999786376953,117.23999786376953,35500,695560000,VNINDEX
2000-08-23,118.95999908447266,118.95999908447266,118.95999908447266,118.95999908447266,111400,2208699904,VNINDEX
2000-08-25,118.83999633789062,118.83999633789062,118.83999633789062,118.83999633789062,95200,1919469952,VNINDEX
2000-08-28,117.0,117.0,117.0,117.0,97900,1915040000,VNINDEX
2000-08-30,115.1500015258789,115.1500015258789,115.1500015258789,115.1500015258789,126500,2478799872,VNINDEX
2000-09-01,113.37000274658203,113.37000274658203,113.37000274658203,113.37000274658203,96600,1840189952,VNINDEX
2000-09-06,112.51000213623047,112.51000213623047,112.51000213623047,112.51000213623047,60900,1176380032,VNINDEX
2000-09-08,112.38999938964844,112.38999938964844,112.38999938964844,112.38999938964844,49500,895569984,VNINDEX
2000-09-11,114.11000061035156,114.11000061035156,114.11000061035156,114.11000061035156,31300,566019968,VNINDEX
2000-09-13,116.08000183105469,116.08000183105469,116.08000183105469,116.08000183105469,18400,369140000,VNINDEX
2000-09-15,118.04000091552734,118.04000091552734,118.04000091552734,118.04000091552734,45900,867059968,VNINDEX
2000-09-18,118.19000244140625,118.19000244140625,118.19000244140625,118.19000244140625,64600,1328659968,VNINDEX
2000-09-20,118.20999908447266,118.20999908447266,118.20999908447266,118.20999908447266,41600,845360000,VNINDEX
2000-09-22,118.76000213623047,118.76000213623047,118.76000213623047,118.76000213623047,66900,1377859968,VNINDEX
2000-09-25,118.9800033569336,118.9800033569336,118.9800033569336,118.9800033569336,56600,1165229952,VNINDEX
2000-09-27,119.69000244140625,119.69000244140625,119.69000244140625,119.69000244140625,56600,1140039936,VNINDEX
2000-09-29,120.70999908447266,120.70999908447266,120.70999908447266,120.70999908447266,52800,1074419968,VNINDEX
2000-10-02,120.91999816894531,120.91999816894531,120.91999816894531,120.91999816894531,48600,980849984,VNINDEX
2000-10-04,121.13999938964844,121.13999938964844,121.13999938964844,121.13999938964844,58400,1197520000,VNINDEX
2000-10-06,122.20999908447266,122.20999908447266,122.20999908447266,122.20999908447266,39600,813480000,VNINDEX
2000-10-09,124.33000183105469,124.33000183105469,124.33000183105469,124.33000183105469,25900,543190016,VNINDEX
2000-10-11,126.44999694824219,126.44999694824219,126.44999694824219,126.44999694824219,53300,1161440000,VNINDEX
2000-10-13,128.57000732421875,128.57000732421875,128.57000732421875,128.57000732421875,51900,1058609984,VNINDEX
2000-10-16,130.7100067138672,130.7100067138672,130.7100067138672,130.7100067138672,26600,595560000,VNINDEX
2000-10-18,132.85000610351562,132.85000610351562,132.85000610351562,132.85000610351562,25700,566179968,VNINDEX
2000-10-20,135.0399932861328,135.0399932861328,135.0399932861328,135.0399932861328,65900,1506649984,VNINDEX
2000-10-23,136.5500030517578,136.5500030517578,136.5500030517578,136.5500030517578,39100,876769984,VNINDEX
2000-10-25,137.0800018310547,137.0800018310547,137.0800018310547,137.0800018310547,45000,1038880000,VNINDEX
2000-10-27,139.57000732421875,139.57000732421875,139.57000732421875,139.57000732421875,88200,2006569984,VNINDEX
2000-10-30,140.83999633789062,140.83999633789062,140.83999633789062,140.83999633789062,101200,2354099968,VNINDEX
2000-11-01,143.3300018310547,143.3300018310547,143.3300018310547,143.3300018310547,95900,2264669952,VNINDEX
2000-11-03,145.8300018310547,145.8300018310547,145.8300018310547,145.8300018310547,78800,1951800064,VNINDEX
2000-11-06,148.57000732421875,148.57000732421875,148.57000732421875,148.57000732421875,55300,1422780032,VNINDEX
2000-11-08,151.32000732421875,151.32000732421875,151.32000732421875,151.32000732421875,29200,744680000,VNINDEX
2000-11-10,154.0800018310547,154.0800018310547,154.0800018310547,154.0800018310547,57300,1525799936,VNINDEX
2000-11-13,156.83999633789062,156.83999633789062,156.83999633789062,156.83999633789062,21700,595560000,VNINDEX
2000-11-15,159.60000610351562,159.60000610351562,159.60000610351562,159.60000610351562,12400,352329984,VNINDEX
2000-11-17,162.36000061035156,162.36000061035156,162.36000061035156,162.36000061035156,34700,949110016,VNINDEX
2000-11-20,165.1699981689453,165.1699981689453,165.1699981689453,165.1699981689453,62700,1779779968,VNINDEX
2000-11-22,165.52000427246094,165.52000427246094,165.52000427246094,165.52000427246094,136200,3705189888,VNINDEX
2000-11-24,166.1699981689453,166.1699981689453,166.1699981689453,166.1699981689453,116500,3211980032,VNINDEX
2000-11-27,165.60000610351562,165.60000610351562,165.60000610351562,165.60000610351562,88900,2508080128,VNINDEX
2000-11-29,168.72999572753906,168.72999572753906,168.72999572753906,168.72999572753906,75700,2121080064,VNINDEX
2000-12-01,171.8699951171875,171.8699951171875,171.8699951171875,171.8699951171875,41300,1272280064,VNINDEX
2000-12-04,175.0,175.0,175.0,175.0,26500,840080000,VNINDEX
