Datetime,open,close,high,low,volume,float,StockSymbol
15/02/2007,17560.78148,17560.78148,17560.78148,17560.78148,59720,60810232,FPT
26/02/2007,18424.42703,18424.42703,18424.42703,18424.42703,231310,60810232,FPT
27/02/2007,19144.13071,19144.13071,19345.64781,19144.13071,289680,60810232,FPT
28/02/2007,19144.13071,18194.12041,19144.13071,18194.12041,69560,60810232,FPT
01/03/2007,18136.54518,17704.72145,18136.54518,17560.78148,98850,60810232,FPT
02/03/2007,18050.18044,18568.367,18568.367,18050.18044,163420,60810232,FPT
05/03/2007,18568.367,18280.48515,18568.367,18280.48515,125170,60810232,FPT
06/03/2007,17433.31337,17404.49715,17433.31337,17404.49715,200880,60810232,FPT
07/03/2007,17577.39067,17577.39067,18009.62067,17577.39067,43980,60810232,FPT
08/03/2007,17433.31337,17289.23607,17433.31337,16857.00417,85390,60810232,FPT
09/03/2007,17289.23607,17289.23607,17865.54337,17289.23607,56050,60810232,FPT
12/03/2007,17289.23607,17577.39067,17577.39067,17289.23607,87310,60810232,FPT
13/03/2007,17577.39067,17577.39067,17635.02121,16770.55931,74620,60810232,FPT
14/03/2007,17433.31337,16712.92877,17433.31337,16712.92877,57450,60810232,FPT
15/03/2007,15877.28119,15877.28119,15877.28119,15877.28119,102590,60810232,FPT
16/03/2007,15877.28119,16655.29633,16655.29633,15877.28119,102100,60810232,FPT
19/03/2007,16655.29633,16655.29633,17289.23607,16655.29633,105730,60810232,FPT
20/03/2007,16424.77417,16194.25011,16424.77417,16136.61957,100430,60810232,FPT
21/03/2007,15445.05024,15416.23497,15445.05024,15387.4197,113940,60810232,FPT
22/03/2007,15560.31227,15992.54322,16136.61957,15560.31227,139830,60810232,FPT
23/03/2007,15992.54322,15992.54322,15992.54322,15992.54322,119530,60810232,FPT
26/03/2007,15560.31227,15560.31227,15560.31227,15272.15862,107630,60810232,FPT
27/03/2007,14839.92767,14782.29618,14839.92767,14782.29618,62970,60810232,FPT
28/03/2007,14782.29618,14782.29618,14782.29618,14061.91158,126200,60810232,FPT
29/03/2007,14782.29618,15502.68173,15502.68173,14782.29618,117350,60810232,FPT
30/03/2007,15589.12754,15589.12754,15848.46592,15589.12754,90460,60810232,FPT
02/04/2007,14984.00402,14984.00402,15128.08132,14811.1124,57570,60810232,FPT
03/04/2007,14407.69672,14407.69672,14407.69672,14378.88145,64900,60810232,FPT
04/04/2007,14407.69672,14811.1124,14811.1124,14407.69672,23700,60810232,FPT
05/04/2007,14839.92767,14839.92767,14926.37348,14839.92767,50520,60810232,FPT
06/04/2007,14695.85037,14695.85037,14695.85037,14494.14253,38880,60810232,FPT
09/04/2007,14695.85037,14839.92767,14839.92767,14695.85037,48570,60810232,FPT
10/04/2007,14839.92767,15012.81929,15012.81929,14695.85037,83330,60810232,FPT
11/04/2007,15012.81929,15128.08132,15128.08132,15012.81929,44950,60810232,FPT
12/04/2007,15416.23497,15560.31227,15560.31227,15416.23497,80100,60810232,FPT
13/04/2007,14984.00402,14984.00402,16136.61957,14984.00402,149170,60810232,FPT
16/04/2007,15128.08132,15128.08132,15358.60443,15128.08132,102080,60810232,FPT
17/04/2007,14839.92767,14839.92767,14984.00402,14839.92767,31000,60810232,FPT
18/04/2007,14984.00402,14984.00402,14984.00402,14984.00402,62980,60810232,FPT
19/04/2007,14551.77307,14551.77307,14984.00402,14551.77307,74850,60810232,FPT
20/04/2007,13831.38847,13831.38847,14263.61942,13831.38847,135750,60810232,FPT
23/04/2007,13139.81915,13139.81915,13255.08118,13139.81915,56560,60810232,FPT
24/04/2007,12505.88036,12505.88036,12505.88036,12505.88036,48470,60810232,FPT
25/04/2007,12246.54198,12246.54198,12246.54198,11900.75779,221550,60810232,FPT
02/05/2007,12419.43455,12477.06509,12505.88036,12419.43455,137200,60810232,FPT
03/05/2007,12505.88036,12736.40347,12736.40347,12505.88036,152480,60810232,FPT
04/05/2007,13370.34225,13370.34225,13370.34225,13370.34225,95960,60810232,FPT
