Datetime,open,close,high,low,volume,float,StockSymbol
01/11/2000,143.3300018,143.3300018,143.3300018,143.3300018,95900,2264669952,VNINDEX
03/11/2000,145.8300018,145.8300018,145.8300018,145.8300018,78800,1951800064,VNINDEX
06/11/2000,148.5700073,148.5700073,148.5700073,148.5700073,55300,1422780032,VNINDEX
08/11/2000,151.3200073,151.3200073,151.3200073,151.3200073,29200,744680000,VNINDEX
10/11/2000,154.0800018,154.0800018,154.0800018,154.0800018,57300,1525799936,VNINDEX
13/11/2000,156.8399963,156.8399963,156.8399963,156.8399963,21700,595560000,VNINDEX
15/11/2000,159.6000061,159.6000061,159.6000061,159.6000061,12400,352329984,VNINDEX
17/11/2000,162.3600006,162.3600006,162.3600006,162.3600006,34700,949110016,VNINDEX
20/11/2000,165.1699982,165.1699982,165.1699982,165.1699982,62700,1779779968,VNINDEX
22/11/2000,165.5200043,165.5200043,165.5200043,165.5200043,136200,3705189888,VNINDEX
24/11/2000,166.1699982,166.1699982,166.1699982,166.1699982,116500,3211980032,VNINDEX
27/11/2000,165.6000061,165.6000061,165.6000061,165.6000061,88900,2508080128,VNINDEX
29/11/2000,168.7299957,168.7299957,168.7299957,168.7299957,75700,2121080064,VNINDEX
01/12/2000,171.8699951,171.8699951,171.8699951,171.8699951,41300,1272280064,VNINDEX
04/12/2000,175,175,175,175,26500,840080000,VNINDEX
06/12/2000,178.1300049,178.1300049,178.1300049,178.1300049,57700,1804070016,VNINDEX
08/12/2000,181.2599945,181.2599945,181.2599945,181.2599945,187900,5706930176,VNINDEX
11/12/2000,181.9400024,181.9400024,181.9400024,181.9400024,124700,3992229888,VNINDEX
13/12/2000,184.4799957,184.4799957,184.4799957,184.4799957,105100,3224399872,VNINDEX
15/12/2000,187.6199951,187.6199951,187.6199951,187.6199951,46300,1601910016,VNINDEX
18/12/2000,191.1100006,191.1100006,191.1100006,191.1100006,81700,2865260032,VNINDEX
20/12/2000,194.8500061,194.8500061,194.8500061,194.8500061,38900,1304800000,VNINDEX
22/12/2000,198.5800018,198.5800018,198.5800018,198.5800018,61000,1933340032,VNINDEX
25/12/2000,202.3200073,202.3200073,202.3200073,202.3200073,20600,668300032,VNINDEX
27/12/2000,203.0899963,203.0899963,203.0899963,203.0899963,40800,1398819968,VNINDEX
29/12/2000,206.8300018,206.8300018,206.8300018,206.8300018,59500,2000370048,VNINDEX
03/01/2001,210.5599976,210.5599976,210.5599976,210.5599976,42900,1533760000,VNINDEX
05/01/2001,214.3200073,214.3200073,214.3200073,214.3200073,50200,1722680064,VNINDEX
08/01/2001,218.1199951,218.1199951,218.1199951,218.1199951,71500,2623259904,VNINDEX
10/01/2001,222.1499939,222.1499939,222.1499939,222.1499939,183800,6890800128,VNINDEX
12/01/2001,225.6699982,225.6699982,225.6699982,225.6699982,223700,8279750144,VNINDEX
15/01/2001,228.3500061,228.3500061,228.3500061,228.3500061,122900,4807099904,VNINDEX
17/01/2001,232.6799927,232.6799927,232.6799927,232.6799927,87400,3372559872,VNINDEX
19/01/2001,236.9700012,236.9700012,236.9700012,236.9700012,42600,1933939968,VNINDEX
29/01/2001,241.3600006,241.3600006,241.3600006,241.3600006,9000,353689984,VNINDEX
31/01/2001,245.8000031,245.8000031,245.8000031,245.8000031,6700,312340000,VNINDEX
02/02/2001,250.2299957,250.2299957,250.2299957,250.2299957,23300,990630016,VNINDEX
05/02/2001,254.9600067,254.9600067,254.9600067,254.9600067,2200,77550000,VNINDEX
07/02/2001,259.9299927,259.9299927,259.9299927,259.9299927,8400,352600000,VNINDEX
09/02/2001,260.1499939,260.1499939,260.1499939,260.1499939,314000,13056509952,VNINDEX
12/02/2001,256.1799927,256.1799927,256.1799927,256.1799927,130100,5730070016,VNINDEX
14/02/2001,252.2100067,252.2100067,252.2100067,252.2100067,78000,3635109888,VNINDEX
16/02/2001,248.9799957,248.9799957,248.9799957,248.9799957,43400,2155940096,VNINDEX
19/02/2001,245.9900055,245.9900055,245.9900055,245.9900055,34800,1662230016,VNINDEX
21/02/2001,246.75,246.75,246.75,246.75,240000,9919739904,VNINDEX
23/02/2001,251.2200012,251.2200012,251.2200012,251.2200012,155200,6569789952,VNINDEX
26/02/2001,255.6100006,255.6100006,255.6100006,255.6100006,96600,4469680128,VNINDEX
28/02/2001,252.3999939,252.3999939,252.3999939,252.3999939,292800,12868889600,VNINDEX
02/03/2001,253.6399994,253.6399994,253.6399994,253.6399994,207400,9243410432,VNINDEX
05/03/2001,250.7299957,250.7299957,250.7299957,250.7299957,165600,7443460096,VNINDEX
07/03/2001,248.0500031,248.0500031,248.0500031,248.0500031,199900,8163809792,VNINDEX
09/03/2001,252.6100006,252.6100006,252.6100006,252.6100006,118300,5002610176,VNINDEX
12/03/2001,255.9900055,255.9900055,255.9900055,255.9900055,121300,5003109888,VNINDEX
14/03/2001,257.7000122,257.7000122,257.7000122,257.7000122,143900,5893919744,VNINDEX
16/03/2001,258.519989,258.519989,258.519989,258.519989,101500,4133560064,VNINDEX
19/03/2001,260.2900085,260.2900085,260.2900085,260.2900085,179500,7598400000,VNINDEX
21/03/2001,261.1099854,261.1099854,261.1099854,261.1099854,83500,3577679872,VNINDEX
23/03/2001,259.6000061,259.6000061,259.6000061,259.6000061,134500,5312900096,VNINDEX
26/03/2001,260.1099854,260.1099854,260.1099854,260.1099854,76200,3169060096,VNINDEX
28/03/2001,264.7000122,264.7000122,264.7000122,264.7000122,88700,3569530112,VNINDEX
30/03/2001,269.2999878,269.2999878,269.2999878,269.2999878,44100,1824700032,VNINDEX
02/04/2001,274.4299927,274.4299927,274.4299927,274.4299927,139500,5800459776,VNINDEX
04/04/2001,279.5599976,279.5599976,279.5599976,279.5599976,55300,2409959936,VNINDEX
06/04/2001,284.6900024,284.6900024,284.6900024,284.6900024,32300,1579040000,VNINDEX
09/04/2001,289.8200073,289.8200073,289.8200073,289.8200073,96500,4476259840,VNINDEX
11/04/2001,295.0899963,295.0899963,295.0899963,295.0899963,97800,4460199936,VNINDEX
13/04/2001,300.3599854,300.3599854,300.3599854,300.3599854,65800,3057779968,VNINDEX
16/04/2001,306.1600037,306.1600037,306.1600037,306.1600037,42300,2019879936,VNINDEX
18/04/2001,311.9599915,311.9599915,311.9599915,311.9599915,57000,2755699968,VNINDEX
20/04/2001,317.7600098,317.7600098,317.7600098,317.7600098,122000,6513950208,VNINDEX
23/04/2001,313.7399902,313.7399902,313.7399902,313.7399902,319600,16652380160,VNINDEX
25/04/2001,315.269989,315.269989,315.269989,315.269989,412300,21409210368,VNINDEX
